(1),(2),(3a),(3b),(4),(5),(6),(7a),(7b),(8),(9a),(9b),(10),(11),(12),(13),(14),(15),(16),(17),(18),(19 ADR),(19 RID),(20),(1) 
1602,"FARGESTOFF, FLYTENDE, GIFTIG, N.O.S. eller FARGESTOFF, FLYTENDE HALVFABRIKAT, GIFTIG, N.O.S",6.1,T1,II,6.1,274,100 ml,E4,"P001
IBC02",,MP15,,,L4BH,"TU15
TE19",AT,"2
(D/E)",,,"CV13
CV28
CV31","S9
S19",CE5,60,1602
1603,ETYLBROMACETAT,6.1,TF1,II,"6.1
+3",,100 ml,E0,"P001
IBC02",,MP15,T7,TP2,L4BH,"TU15
TE19",FL,"2
(D/E)",,,"CV13
CV28
CV31","S2
S9
S19",CE5,63,1603
1604,ETYLENDIAMIN,8,CF1,II,"8
+3",,1 L,E2,"P001
IBC02",,MP15,T7,TP2,L4BN,,FL,"2
(D/E)",,,,S2,CE6,83,1604
1605,ETYLENDIBROMID,6.1,T1,I,6.1,354,0,E0,"P602
",,"MP8
MP17",T20,TP2,L10CH,"TU14
TU15
TE19
TE21
TU38
TE22",AT,"1
(C/D)",,,"CV1(ADR)
CV13
CV28
CV31","S9
S14",,66,1605
1606,JERN(III)ARSENAT,6.1,T5,II,6.1,,500 g,E4,"P002
IBC08","
B4",MP10,T3,TP33,SGAH,"TU15
TE19",AT,"2
(D/E)",V11,,"CV13
CV28
CV31","S9
S19",CE9,60,1606
1607,JERN(III)ARSENITT,6.1,T5,II,6.1,,500 g,E4,"P002
IBC08","
B4",MP10,T3,TP33,SGAH,"TU15
TE19",AT,"2
(D/E)",V11,,"CV13
CV28
CV31","S9
S19",CE9,60,1607
1608,JERN(II)ARSENAT,6.1,T5,II,6.1,,500 g,E4,"P002
IBC08","
B4",MP10,T3,TP33,SGAH,"TU15
TE19",AT,"2
(D/E)",V11,,"CV13
CV28
CV31","S9
S19",CE9,60,1608
1611,HEKSAETYLTETRAFOSFAT,6.1,T1,II,6.1,,100 ml,E4,"P001
IBC02",,MP15,T7,TP2,L4BH,"TU15
TE19",AT,"2
(D/E)",,,"CV13
CV28
CV31","S9
S19",CE5,60,1611
1612,HEXAETYLTETRAFOSFAT OG KOMPRIMERT GASS BLANDING,2,1T,,2.3,,0,E0,P200,,MP9,(M),,CxBH(M),"TA4
TT9
TE25
TU38
TE22",AT,"1
(C/D)",,,"CV9
CV10
CV36",S14,,26,1612
1613,"HYROGENCYANID, VANNLØSNING (BLÅSYRE) med ikke over 20 % hydrogencyanid",6.1,TF1,I,"6.1
+3",48,0,E0,"P601
",,"MP8
MP17",T14,TP2,L15DH(+),"TU14
TU15
TE19
TE21
TE25
TU38
TE22",FL,"0
(C/D)",,,"CV1(ADR)
CV13
CV28
CV31","S2
S9
S14",,663,1613
1614,"HYDROGENCYANID, STABILISERT, som inneholder mindre enn 3 % vann og absorbert i porøst inert materiale",6.1,TF1,I,"6.1
+3","386
603
676",0,E0,"P099
P601 
  
",RR10,MP2,,,,,,"0
(D)","V8
(ADR)",,"CV1(ADR)
CV13
CV28
CV31","S2
S4
S9
S10
S14",,663,1614
1616,BLYACETAT,6.1,T5,III,6.1,,5 kg,E1,"P002
IBC08
LP02
R001","
B3",MP10,T1,TP33,SGAH L4BH,"TU15
TE19",AT,"2
(E)",,"VC1
VC2
AP7","CV13
CV28
CV31",S9,CE11,60,1616
1617,BLYARSENATER,6.1,T5,II,6.1,,500 g,E4,"P002
IBC08","
B4",MP10,T3,TP33,SGAH,"TU15
TE19",AT,"2
(D/E)",V11,,"CV13
CV28
CV31","S9
S19",CE9,60,1617
1618,BLYARSENITTER,6.1,T5,II,6.1,,500 g,E4,"P002
IBC08","
B4",MP10,T3,TP33,SGAH,"TU15
TE19",AT,"2
(D/E)",V11,,"CV13
CV28
CV31","S9
S19",CE9,60,1618
1620,BLYCYANID,6.1,T5,II,6.1,,500 g,E4,"P002
IBC08","
B4",MP10,T3,TP33,SGAH,"TU15
TE19",AT,"2
(D/E)",V11,,"CV13
CV28
CV31","S9
S19",CE9,60,1620
1621,LONDONFIOLETT,6.1,T5,II,6.1,43,500 g,E4,"P002
IBC08","
B4",MP10,T3,TP33,SGAH,"TU15
TE19",AT,"2
(D/E)",V11,,"CV13
CV28
CV31","S9
S19",CE9,60,1621
1622,MAGNESIUMARSENAT,6.1,T5,II,6.1,,500 g,E4,"P002
IBC08","
B4",MP10,T3,TP33,SGAH,"TU15
TE19",AT,"2
(D/E)",V11,,"CV13
CV28
CV31","S9
S19",CE9,60,1622
1623,KVIKKSØLV(II)ARSENAT,6.1,T5,II,6.1,,500 g,E4,"P002
IBC08","
B4",MP10,T3,TP33,SGAH,"TU15
TE19",AT,"2
(D/E)",V11,,"CV13
CV28
CV31","S9
S19",CE9,60,1623
1624,KVIKKSØLV(II)KLORID,6.1,T5,II,6.1,,500 g,E4,"P002
IBC08","
B4",MP10,T3,TP33,SGAH,"TU15
TE19",AT,"2
(D/E)",V11,,"CV13
CV28
CV31","S9
S19",CE9,60,1624
1625,KVIKKSØLV(II)NITRAT,6.1,T5,II,6.1,,500 g,E4,"P002
IBC08","
B4",MP10,T3,TP33,SGAH,"TU15
TE19",AT,"2
(D/E)",V11,,"CV13
CV28
CV31","S9
S19",CE9,60,1625
1626,KVIKKSØLV(II)KALIUMCYANID,6.1,T5,I,6.1,,0,E5,"P002
IBC07","
",MP18,T6,TP33,S10AH,"TU15
TE19",AT,"1
(C/E)",V10,,"CV1(ADR)
CV13
CV28
CV31","S9
S14",,66,1626
1627,KVIKKSØLV(I)NITRAT,6.1,T5,II,6.1,,500 g,E4,"P002
IBC08","
B4",MP10,T3,TP33,SGAH,"TU15
TE19",AT,"2
(D/E)",V11,,"CV13
CV28
CV31","S9
S19",CE9,60,1627
1629,KVIKKSØLVACETAT,6.1,T5,II,6.1,,500 g,E4,"P002
IBC08","
B4",MP10,T3,TP33,SGAH,"TU15
TE19",AT,"2
(D/E)",V11,,"CV13
CV28
CV31","S9
S19",CE9,60,1629
1630,KVIKKSØLV(II)AMMONIUM­KLORID,6.1,T5,II,6.1,,500 g,E4,"P002
IBC08","
B4",MP10,T3,TP33,SGAH,"TU15
TE19",AT,"2
(D/E)",V11,,"CV13
CV28
CV31","S9
S19",CE9,60,1630
1631,KVIKKSØLV(II)BENZOAT,6.1,T5,II,6.1,,500 g,E4,"P002
IBC08","
B4",MP10,T3,TP33,SGAH,"TU15
TE19",AT,"2
(D/E)",V11,,"CV13
CV28
CV31","S9
S19",CE9,60,1631
1634,KVIKKSØLVBROMIDER,6.1,T5,II,6.1,,500 g,E4,"P002
IBC08","
B4",MP10,T3,TP33,SGAH,"TU15
TE19",AT,"2
(D/E)",V11,,"CV13
CV28
CV31","S9
S19",CE9,60,1634
1636,KVIKKSØLVCYANID,6.1,T5,II,6.1,,500 g,E4,"P002
IBC08","
B4",MP10,T3,TP33,SGAH,"TU15
TE19",AT,"2
(D/E)",V11,,"CV13
CV28
CV31","S9
S19",CE9,60,1636
1637,KVIKKSØLVGLUKONAT,6.1,T5,II,6.1,,500 g,E4,"P002
IBC08","
B4",MP10,T3,TP33,SGAH,"TU15
TE19",AT,"2
(D/E)",V11,,"CV13
CV28
CV31","S9
S19",CE9,60,1637
1638,KVIKKSØLVJODID,6.1,T5,II,6.1,,500 g,E4,"P002
IBC08","
B4",MP10,T3,TP33,SGAH,"TU15
TE19",AT,"2
(D/E)",V11,,"CV13
CV28
CV31","S9
S19",CE9,60,1638
1639,KVIKKSØLVNUKLEAT,6.1,T5,II,6.1,,500 g,E4,"P002
IBC08","
B4",MP10,T3,TP33,SGAH,"TU15
TE19",AT,"2
(D/E)",V11,,"CV13
CV28
CV31","S9
S19",CE9,60,1639
1640,KVIKKSØLVOLEAT,6.1,T5,II,6.1,,500 g,E4,"P002
IBC08","
B4",MP10,T3,TP33,SGAH,"TU15
TE19",AT,"2
(D/E)",V11,,"CV13
CV28
CV31","S9
S19",CE9,60,1640
1641,KVIKKSØLVOKSID,6.1,T5,II,6.1,,500 g,E4,"P002
IBC08","
B4",MP10,T3,TP33,SGAH,"TU15
TE19",AT,"2
(D/E)",V11,,"CV13
CV28
CV31","S9
S19",CE9,60,1641
1642,"KVIKKSØLVOKSYCYANID, ­DESENSITERT",6.1,T5,II,6.1,,500 g,E4,"P002
IBC08","
B4",MP10,T3,TP33,SGAH,"TU15
TE19",AT,"2
(D/E)",V11,,"CV13
CV28
CV31","S9
S19",CE9,60,1642
1643,KALIUMKVIKKSØLV(II)JODID,6.1,T5,II,6.1,,500 g,E4,"P002
IBC08","
B4",MP10,T3,TP33,SGAH,"TU15
TE19",AT,"2
(D/E)",V11,,"CV13
CV28
CV31","S9
S19",CE9,60,1643
1644,KVIKKSØLVSALICYLAT,6.1,T5,II,6.1,,500 g,E4,"P002
IBC08","
B4",MP10,T3,TP33,SGAH,"TU15
TE19",AT,"2
(D/E)",V11,,"CV13
CV28
CV31","S9
S19",CE9,60,1644
1645,KVIKKSØLV(II)SULFAT,6.1,T5,II,6.1,,500 g,E4,"P002
IBC08","
B4",MP10,T3,TP33,SGAH,"TU15
TE19",AT,"2
(D/E)",V11,,"CV13
CV28
CV31","S9
S19",CE9,60,1645
1646,KVIKKSØLVTIOCYANAT,6.1,T5,II,6.1,,500 g,E4,"P002
IBC08","
B4",MP10,T3,TP33,SGAH,"TU15
TE19",AT,"2
(D/E)",V11,,"CV13
CV28
CV31","S9
S19",CE9,60,1646
1647,"METYLBROMID OG ETYLENDIBROMID BLANDING, FLYTENDE",6.1,T1,I,6.1,354,0,E0,P602,,"MP8
MP17",T20,TP2,L10CH,"TU14
TU15
TE19
TE21
TU38
TE22",AT,"1
(C/D)",,,"CV1(ADR)
CV13
CV28
CV31","S9
S14",,66,1647
1648,ACETONITRIL,3,F1,II,3,,1 L,E2,"P001
IBC02 R001",,MP19,T7,TP2,LGBF,,FL,"2
(D/E)",,,,"S2
S20",CE7,33,1648
1649,ANTIBANKEMIDDEL FOR MOTORDRIVSTOFF,6.1,T3,I,6.1,,0,E0,P602,,"MP8
MP17",T14,TP2,L10CH,"TU14
TU15
TE19
TU38
TE22",AT,"1
(C/E)",,,"CV1(ADR)
CV13
CV28
CV31","S9
S14",,66,1649
1650,"beta-NAFTYLAMIN, I FAST FORM",6.1,T2,II,6.1,,500 g,E4,"P002
IBC08","
B4",MP10,T3,TP33,SGAH L4BH,"TU15
TE19",AT,"2
(D/E)","V11
",,"CV13
CV28
CV31","S9
S19",CE9,60,1650
1651,NAFTYLTIOUREA,6.1,T2,II,6.1,43,500 g,E4,"P002
IBC08","
B4",MP10,T3,TP33,SGAH,"TU15
TE19",AT,"2
(D/E)",V11,,"CV13
CV28
CV31","S9
S19",CE9,60,1651
1652,NAFTYLUREA,6.1,T2,II,6.1,,500 g,E4,"P002
IBC08","
B4",MP10,T3,TP33,SGAH,"TU15
TE19",AT,"2
(D/E)",V11,,"CV13
CV28
CV31","S9
S19",CE9,60,1652
1653,NIKKELCYANID,6.1,T5,II,6.1,,500 g,E4,"P002
IBC08","
B4",MP10,T3,TP33,SGAH L4BH,"TU15
TE19",AT,"2
(D/E)",V11,,"CV13
CV28
CV31","S9
S19",CE9,60,1653
1654,NIKOTIN,6.1,T1,II,6.1,,100 ml,E4,"P001
IBC02",,MP15,,,L4BH,"TU15
TE19",AT,"2
(D/E)",,,"CV13
CV28
CV31","S9
S19",CE5,60,1654
1655,"NIKOTINFORBINDELSE, I FAST FORM, N.O.S. eller NIKOTINPREPARAT, I FAST FORM, N.O.S.",6.1,T2,I,6.1,"43
274",0,E5,"P002
IBC07","
",MP18,T6,TP33,S10AH L10CH,"TU15
TE19
TU38
TE22",AT,"1
(C/E)",V10,,"CV1(ADR)
CV13
CV28
CV31","S9
S14",,66,1655
1655,"NIKOTINFORBINDELSE, I FAST FORM, N.O.S. eller NIKOTINPREPARAT, I FAST FORM",6.1,T2,II,6.1,"43
274",500 g,E4,"P002
IBC08","
B4",MP10,T3,TP33,SGAH L4BH,"TU15
TE19",AT,"2
(D/E)",V11,,"CV13
CV28
CV31","S9
S19",CE9,60,1655
1655,"NIKOTINFORBINDELSE, I FAST FORM, N.O.S. eller NIKOTINPREPARAT, I FAST FORM",6.1,T2,III,6.1,"43
274",5 kg,E1,"P002
IBC08
LP02
R001","
B3",MP10,T1,TP33,SGAH L4BH,"TU15
TE19",AT,"2
(E)",,"VC1
VC2
AP7","CV13
CV28
CV31",S9,CE11,60,1655
1656,"NIKOTINHYDROKLORID, ­FLYTENDE eller LØSNING",6.1,T1,III,6.1,43,5 L,E1,"P001
IBC03 LP01
R001",,MP19,,,L4BH,"TU15
TE19
",AT,"2
(E)",V12,,"CV13
CV28
CV31",S9,CE8,60,1656
1656,"NIKOTINHYDROKLORID, FLYTENDE eller LØSNING",6.1,T1,II,6.1,43,100 ml,E4,"P001
IBC02",,MP15,,,L4BH,"TU15
TE19",AT,"2
(D/E)",,,"CV13
CV28
CV31","S9
S19",CE5,60,1656
1657,NIKOTINSALICYLAT,6.1,T2,II,6.1,,500 g,E4,"P002
IBC08","
B4",MP10,T3,TP33,SGAH L4BH,"TU15
TE19",AT,"2
(D/E)",V11,,"CV13
CV28
CV31","S9
S19",CE9,60,1657
1658,"NIKOTINSULFAT, LØSNING",6.1,T1,III,6.1,,5 L,E1,"P001
IBC03 LP01
R001",,MP19,T7,TP2,L4BH,"TU15
TE19",AT,"2
(E)",V12,,"CV13
CV28
CV31",S9,CE8,60,1658
1658,"NIKOTINSULFAT, LØSNING",6.1,T1,II,6.1,,100 ml,E4,"P001
IBC02",,MP15,T7,TP2,L4BH,"TU15
TE19",AT,"2
(D/E)",,,"CV13
CV28
CV31","S9
S19",CE5,60,1658
1659,NIKOTINTARTARAT,6.1,T2,II,6.1,,500 g,E4,"P002
IBC08","
B4",MP10,T3,TP33,SGAH L4BH,"TU15
TE19",AT,"2
(D/E)",V11,,"CV13
CV28
CV31","S9
S19",CE9,60,1659
1660,"NITROGENOKSID, KOMPRIMERT",2,1TOC,,"2.3
+5.1
+8",,0,E0,P200,,MP9,,,,,,"1
(D)",,,"CV9
CV10
CV36",S14,,265,1660
1661,"NITROANILINER (o-, m-, p-)",6.1,T2,II,6.1,279,500 g,E4,"P002
IBC08","
B4",MP10,T3,TP33,SGAH L4BH,"TU15
TE19",AT,"2
(D/E)",V11,,"CV13
CV28
CV31","S9
S19",CE9,60,1661
1662,NITROBENZEN,6.1,T1,II,6.1,279,100 ml,E4,"P001
IBC02",,MP15,T7,TP2,L4BH,"TU15
TE19",AT,"2
(D/E)",,,"CV13
CV28
CV31","S9
S19",CE5,60,1662
1663,"NITROFENOLER (o-, m-, p-)",6.1,T2,III,6.1,279,5 kg,E1,"P002
IBC08
LP02
R001","
B3",MP10,T1,TP33,SGAH L4BH,"TU15
TE19",AT,"2
(E)",,"VC1
VC2
AP7","CV13
CV28
CV31",S9,CE11,60,1663
1664,"NITROTOLUENER, FLYTENDE",6.1,T1,II,6.1,,100 ml,E4,"P001
IBC02",,MP15,T7,TP2,L4BH,"TU15
TE19",AT,"2
(D/E)",,,"CV13
CV28
CV31","S9
S19",CE5,60,1664
1665,"NITROXYLENER, FLYTENDE",6.1,T1,II,6.1,,100 ml,E4,"P001
IBC02",,MP15,T7,TP2,L4BH,"TU15
TE19",AT,"2
(D/E)",,,"CV13
CV28
CV31","S9
S19",CE5,60,1665
1669,PENTAKLORETAN,6.1,T1,II,6.1,,100 ml,E4,"P001
IBC02",,MP15,T7,TP2,L4BH,"TU15
TE19",AT,"2
(D/E)",,,"CV13
CV28
CV31","S9
S19",CE5,60,1669
1670,PERKLORMETYLMERKAPTAN,6.1,T1,I,6.1,354,0,E0,P602,,"MP8
MP17",T20,"TP2
",L10CH,"TU14
TU15
TE19
TE21
TU38
TE22",AT,"1
(C/D)",,,"CV1(ADR)
CV13
CV28
CV31","S9
S14",,66,1670
1671,"FENOL, I FAST FORM",6.1,T2,II,6.1,279,500 g,E4,"P002
IBC08","
B4",MP10,T3,TP33,SGAH,"TU15
TE19",AT,"2
(D/E)",V11,,"CV13
CV28
CV31","S9
S19",CE9,60,1671
1672,FENYLKARBYLAMINKLORID,6.1,T1,I,6.1,,0,E0,P602,,"MP8
MP17",T14,TP2,L10CH,"TU14
TU15
TE19
TE21
TU38
TE22",AT,"1
(C/E)",,,"CV1(ADR)
CV13
CV28
CV31","S9
S14",,66,1672
1673,"FENYLENDIAMINER (o-, m-, p-)",6.1,T2,III,6.1,279,5 kg,E1,"P002
IBC08
LP02
R001","
B3",MP10,T1,TP33,SGAH L4BH,"TU15
TE19",AT,"2
(E)",,"VC1
VC2
AP7","CV13
CV28
CV31",S9,CE11,60,1673
1674,FENYLKVIKKSØLV(II)ACETAT,6.1,T3,II,6.1,43,500 g,E4,"P002
IBC08","
B4",MP10,T3,TP33,SGAH L4BH,"TU15
TE19",AT,"2
(D/E)",V11,,"CV13
CV28
CV31","S9
S19",CE9,60,1674
1677,KALIUMARSENAT,6.1,T5,II,6.1,,500 g,E4,"P002
IBC08","
B4",MP10,T3,TP33,SGAH,"TU15
TE19",AT,"2
(D/E)",V11,,"CV13
CV28
CV31","S9
S19",CE9,60,1677
1678,KALIUMARSENITT,6.1,T5,II,6.1,,500 g,E4,"P002
IBC08","
B4",MP10,T3,TP33,SGAH,"TU15
TE19",AT,"2
(D/E)",V11,,"CV13
CV28
CV31","S9
S19",CE9,60,1678
1679,KALIUMKOBBERCYANID,6.1,T5,II,6.1,,500 g,E4,"P002
IBC08","
B4",MP10,T3,TP33,SGAH,"TU15
TE19",AT,"2
(D/E)",V11,,"CV13
CV28
CV31","S9
S19",CE9,60,1679
1680,"KALIUMCYANID, I FAST FORM",6.1,T5,I,6.1,,0,E5,"P002
IBC07","
",MP18,T6,TP33,S10AH,"TU15
TE19",AT,"1
(C/E)",V10,,"CV1(ADR)
CV13
CV28
CV31","S9
S14",,66,1680
1683,SØLVARSENITT,6.1,T5,II,6.1,,500 g,E4,"P002
IBC08","
B4",MP10,T3,TP33,SGAH,"TU15
TE19",AT,"2
(D/E)",V11,,"CV13
CV28
CV31","S9
S19",CE9,60,1683
1684,SØLVCYANID,6.1,T5,II,6.1,,500 g,E4,"P002
IBC08","
B4",MP10,T3,TP33,SGAH,"TU15
TE19",AT,"2
(D/E)",V11,,"CV13
CV28
CV31","S9
S19",CE9,60,1684
1685,NATRIUMARSENAT,6.1,T5,II,6.1,,500 g,E4,"P002
IBC08","
B4",MP10,T3,TP33,SGAH,"TU15
TE19",AT,"2
(D/E)",V11,,"CV13
CV28
CV31","S9
S19",CE9,60,1685
1686,"NATRIUMARSENITT, VANNLØSNING",6.1,T4,III,6.1,43,5 L,E1,"P001
IBC03
LP01
R001",,MP19,T4,TP2,L4BH,"TU15
TE19",AT,"2
(E)",V12,,"CV13
CV28
CV31",S9,CE8,60,1686
1686,"NATRIUMARSENITT, VANNLØSNING",6.1,T4,II,6.1,43,100 ml,E4,"P001
IBC02",,MP15,T7,TP2,L4BH,"TU15
TE19",AT,"2
(D/E)",,,"CV13
CV28
CV31","S9
S19",CE5,60,1686
1687,NATRIUMAZID,6.1,T5,II,6.1,,500 g,E4,"P002
IBC08","
B4",MP10,,,,,,"2
(E)",V11,,"CV13
CV28
CV31","S9
S19",CE9,60,1687
1688,NATRIUMKAKODYLAT,6.1,T5,II,6.1,,500 g,E4,"P002
IBC08","
B4",MP10,T3,TP33,SGAH,"TU15
TE19",AT,"2
(D/E)",V11,,"CV13
CV28
CV31","S9
S19",CE9,60,1688
1689,"NATRIUMCYANID, I FAST FORM",6.1,T5,I,6.1,,0,E5,"P002
IBC07","
",MP18,T6,TP33,S10AH,"TU15
TE19",AT,"1
(C/E)",V10,,"CV1(ADR)
CV13
CV28
CV31","S9
S14",,66,1689
1690,NATRIUMFLUORID I FAST FORM,6.1,T5,III,6.1,,5 kg,E1,"P002
IBC08
LP02
R001","
B3",MP10,T1,TP33,SGAH,"TU15
TE19",AT,"2
(E)",,"VC1
VC2
AP7","CV13
CV28
CV31",S9,CE11,60,1690
1691,STRONTIUMARSENITT,6.1,T5,II,6.1,,500 g,E4,"P002
IBC08","
B4",MP10,T3,TP33,SGAH,"TU15
TE19",AT,"2
(D/E)",V11,,"CV13
CV28
CV31","S9
S19",CE9,60,1691
1692,STRYKNIN eller STRYKNINSALTER,6.1,T2,I,6.1,,0,E5,"P002
IBC07","
",MP18,T6,TP33,S10AH,"TU15
TE19",AT,"1
(C/E)",V10,,"CV1(ADR)
CV13
CV28
CV31","S9
S14",,66,1692
1693,"TÅREGASSTOFF, FLYTENDE, N.O.S",6.1,T1,I,6.1,274,0,E0,P001,,"MP8
MP17",,,L10CH,"TU14
TU15
TE19
TE21
TU38
TE22",AT,"1
(C/E)",,,"CV1(ADR)
CV13
CV28
CV31","S9
S14",,66,1693
1693,"TÅREGASSTOFF, FLYTENDE, N.O.S",6.1,T1,II,6.1,274,0,E0,"P001
IBC02",,MP15,,,L4BH,"TU15
TE19",AT,"2
(D/E)",,,"CV13
CV28
CV31","S9
S19",CE5,60,1693
1694,"BROMBENZYLCYANIDER, ­FLYTENDE",6.1,T1,I,6.1,138,0,E0,P001,,"MP8
MP17",T14,TP2,L10CH,"TU14
TU15
TE19
TE21
TU38
TE22",AT,"1
(C/E)",,,"CV1(ADR)
CV13
CV28
CV31","S9
S14",,66,1694
1695,"KLORACETON, STABILISERT",6.1,TFC,I,"6.1
+3
+8",354,0,E0,P602,,"MP8
MP17",T20,"TP2
",L10CH,"TU14
TU15
TE19
TE21
TU38
TE22",FL,"1
(C/D)",,,"CV1(ADR)
CV13
CV28
CV31","S2
S9
S14",,663,1695
1697,"KLORACETOFENON, I FAST FORM",6.1,T2,II,6.1,,0,E0,"P002
IBC08","
B4",MP10,T3,TP33,"SGAH
L4BH","TU15
TE19",AT,"2
(D/E)",V11,,"CV13
CV28
CV31","S9
S19",CE9,60,1697
1698,DIFENYLAMINKLORARSIN,6.1,T3,I,6.1,,0,E0,P002,,MP18,T6,TP33,S10AH,"TU15
TE19",AT,"1
(C/E)",,,"CV1(ADR)
CV13
CV28
CV31","S9
S14",,66,1698
1699,"DIFENYLKLORARSIN, FLYTENDE",6.1,T3,I,6.1,,0,E0,P001,,"MP8
MP17",,,L10CH,"TU14
TU15
TE19
TE21
TU38
TE22",AT,"1
(C/E)",,,"CV1(ADR)
CV13
CV28
CV31","S9
S14",,66,1699
1700,TÅREGASSPATRONER,6.1,TF4,,"6.1
+4.1",,0,E0,P600,,,,,,,,"2
(E)",,,"CV13
CV28
CV31","S9
S19",,64,1700
1701,"XYLYLBROMID, FLYTENDE",6.1,T1,II,6.1,,0,E0,"P001
IBC02",,MP15,T7,TP2,L4BH,"TU15
TE19",AT,"2
(D/E)",,,"CV13
CV28
CV31","S9
S19",CE5,60,1701
1702,"1,1,2,2-TETRAKLORETAN",6.1,T1,II,6.1,,100 ml,E4,"P001
IBC02",,MP15,T7,TP2,L4BH,"TU15
TE19",AT,"2
(D/E)",,,"CV13
CV28
CV31","S9
S19",CE5,60,1702
1704,TETRAETYLDITIOPYROFOSFAT,6.1,T1,II,6.1,43,100 ml,E4,"P001
IBC02",,MP15,T7,TP2,L4BH,"TU15
TE19",AT,"2
(D/E)",,,"CV13
CV28
CV31","S9
S19",CE5,60,1704
1707,"THALLIUMFORBINDELSE, N.O.S",6.1,T5,II,6.1,"43
274",500 g,E4,"P002
IBC08","
B4",MP10,T3,TP33,SGAH L4BH,"TU15
TE19",AT,"2
(D/E)",V11,,"CV13
CV28
CV31","S9
S19",CE9,60,1707
1708,"TOLUIDINER, FLYTENDE",6.1,T1,II,6.1,279,100 ml,E4,"P001
IBC02",,MP15,T7,TP2,L4BH,"TU15
TE19",AT,"2
(D/E)",,,"CV13
CV28
CV31","S9
S19",CE5,60,1708
1709,"2,4-TOLUENDIAMIN, I FAST FORM",6.1,T2,III,6.1,,5 kg,E1,"P002
IBC08
LP02
R001","
B3",MP10,T1,TP33,SGAH L4BH,"TU15
TE19",AT,"2
(E)",,"VC1
VC2
AP7","CV13
CV28
CV31",S9,CE11,60,1709
1710,TRIKLORETYLEN,6.1,T1,III,6.1,,5 L,E1,"P001
IBC03
LP01
R001",,MP19,T4,TP1,L4BH,"TU15
TE19",AT,"2
(E)",V12,,"CV13
CV28
CV31",S9,CE8,60,1710
1711,"XYLIDINER, FLYTENDE",6.1,T1,II,6.1,,100 ml,E4,"P001
IBC02",,MP15,T7,TP2,L4BH,"TU15
TE19",AT,"2
(D/E)",,,"CV13
CV28
CV31","S9
S19",CE5,60,1711
1712,"SINKARSENAT, SINKARSENITT
eller SINKARSENAT OG SINK­ARSENITT BLANDING",6.1,T5,II,6.1,,500 g,E4,"P002
IBC08","
B4",MP10,T3,TP33,SGAH,"TU15
TE19",AT,"2
(D/E)",V11,,"CV13
CV28
CV31","S9
S19",CE9,60,1712
1713,SINKCYANID,6.1,T5,I,6.1,,0,E5,"P002
IBC07","
",MP18,T6,TP33,S10AH,"TU15
TE19",AT,"1
(C/E)",V10,,"CV1(ADR)
CV13
CV28
CV31","S9
S14",,66,1713
1714,SINKFOSFID,4.3,WT2,I,"4.3
+6.1",,0,E0,P403,,MP2,,,,,,"1
(E)",V1,,"CV23
CV28",S14,,X462,1714
1715,EDIKKSYREANHYDRID,8,CF1,II,"8
+3",,1 L,E2,"P001
IBC02",,MP15,T7,TP2,L4BN,,FL,"2
(D/E)",,,,S2,CE6,83,1715
1716,ACETYLBROMID,8,C3,II,8,,1 L,E2,"P001
IBC02",,MP15,T8,"TP2 
  
",L4BN,,AT,"2
(E)",,,,,CE6,80,1716
1717,ACETYLKLORID,3,FC,II,"3
+8",,1 L,E2,"P001
IBC02",,MP19,T8,"TP2 
  
",L4BH,,FL,"2
(D/E)",,,,"S2
S20",CE7,X338,1717
1718,BUTYLSYREFOSFAT,8,C3,III,8,,5 L,E1,"P001
IBC03
LP01
R001",,MP19,T4,TP1,L4BN,,AT,"3
(E)",V12,,,,CE8,80,1718
1719,"ETSENDE ALKALISK VÆSKE, N.O.S.",8,C5,III,8,274,5 L,E1,"P001
IBC03
R001",,MP19,T7,"TP1
TP28",L4BN,,AT,"3
(E)",V12,,,,CE8,80,1719
1719,"ETSENDE ALKALISK VÆSKE, N.O.S.",8,C5,II,8,274,1 L,E2,"P001
IBC02",,MP15,T11,"TP2
TP27",L4BN,,AT,"2
(E)",,,,,CE6,80,1719
1722,ALLYLKLORFORMIAT,6.1,TFC,I,"6.1
+3
+8",,0,E0,P001,,"MP8
MP17",T14,TP2,L10CH,"TU14
TU15
TE19
TE21
TU38
TE22",FL,"1
(C/D)",,,"CV1(ADR)
CV13
CV28
CV31","S2
S9
S14",,668,1722
1723,ALLYLJODID,3,FC,II,"3
+8",,1 L,E2,"P001
IBC02",,MP19,T7,TP2,L4BH,,FL,"2
(D/E)",,,,"S2
S20",CE7,338,1723
1724,"ALLYLTRIKLORSILAN, STABILISERT",8,CF1,II,"8
+3","386
676",0,E0,P010,,MP15,T10,"TP2
TP7",L4BN,,FL,"2
(D/E)","V8
(ADR)",,,"S2
S4",CE6,X839,1724
1725,"ALUMINIUMBROMID, VANNFRI",8,C2,II,8,588,1 kg,E2,"P002
IBC08","
B4",MP10,T3,TP33,SGAN,,AT,"2
(E)",V11,,,,CE1,80,1725
1726,"ALUMINIUMKLORID, VANNFRI",8,C2,II,8,588,1 kg,E2,"P002
IBC08","
B4",MP10,T3,TP33,SGAN,,AT,"2
(E)",V11,,,,CE1,80,1726
1727,"AMMONIUMHYDROGEN­DIFLUORID, I FAST FORM",8,C2,II,8,,1 kg,E2,"P002
IBC08","
B4",MP10,T3,TP33,SGAN,,AT,"2
(E)",V11,,,,CE1,80,1727
